Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Mexico,Liga MX,2020/2021,1/5/2021,23:00,Club Leon,Queretaro,2,1,H,1.8,3.7,4.9,1.84,3.8,4.9,1.75,3.61,4.48
Mexico,Liga MX,2020/2021,1/5/2021,23:00,Guadalajara Chivas,U.A.N.L.- Tigres,0,0,D,2.49,2.92,3.52,2.51,3.22,3.89,2.37,2.9,3.32
Mexico,Liga MX,2020/2021,2/5/2021,1:00,Cruz Azul,Club Tijuana,1,1,D,1.79,4.03,4.45,1.84,4.03,4.68,1.76,3.74,4.23
Mexico,Liga MX,2020/2021,2/5/2021,3:06,Monterrey,Mazatlan FC,1,0,H,1.37,5.18,9.24,1.41,5.25,9.24,1.35,4.91,8.09
Mexico,Liga MX,2020/2021,3/5/2021,1:06,Santos Laguna,Puebla,0,0,D,1.67,3.93,5.62,1.69,3.93,5.81,1.64,3.73,5.22
Mexico,Liga MX,2020/2021,3/5/2021,3:05,U.N.A.M.- Pumas,Club America,0,1,A,2.61,3.23,2.99,2.62,3.23,3.1,2.49,3.09,2.91
Mexico,Liga MX,2020/2021,9/5/2021,1:00,Atlas,U.A.N.L.- Tigres,1,0,H,2.07,3.23,4.24,2.17,3.35,4.3,2.03,3.08,3.9
Mexico,Liga MX,2020/2021,9/5/2021,3:15,Santos Laguna,Queretaro,5,0,H,1.74,3.6,5.66,1.77,3.82,5.78,1.7,3.51,5.05
Mexico,Liga MX,2020/2021,10/5/2021,1:00,Club Leon,Toluca,2,2,D,1.52,4.45,6.78,1.55,4.5,6.8,1.5,4.19,6.12
Mexico,Liga MX,2020/2021,10/5/2021,3:15,Pachuca,Guadalajara Chivas,4,2,H,2.3,3.12,3.66,2.32,3.29,3.66,2.22,3.06,3.4
Mexico,Liga MX,2020/2021,13/5/2021,1:00,Toluca,Cruz Azul,2,1,H,3.63,3.27,2.2,3.63,3.55,2.2,3.37,3.25,2.13
Mexico,Liga MX,2020/2021,13/5/2021,3:05,Atlas,Puebla,1,0,H,1.89,3.25,4.96,1.91,3.6,5.14,1.84,3.21,4.57
Mexico,Liga MX,2020/2021,14/5/2021,1:00,Pachuca,Club America,3,1,H,2.53,3.18,3.06,2.63,3.53,3.07,2.49,3.09,2.89
Mexico,Liga MX,2020/2021,14/5/2021,3:05,Santos Laguna,Monterrey,2,1,H,2.79,3.08,2.83,2.79,3.51,2.83,2.65,3.1,2.7
Mexico,Liga MX,2020/2021,16/5/2021,0:00,Puebla,Atlas,1,0,H,2.85,2.98,2.86,2.88,3.05,2.88,2.75,2.88,2.77
Mexico,Liga MX,2020/2021,16/5/2021,2:05,Cruz Azul,Toluca,3,1,H,1.4,4.61,9.45,1.43,4.84,9.45,1.39,4.4,8
Mexico,Liga MX,2020/2021,17/5/2021,0:00,Monterrey,Santos Laguna,1,1,D,1.69,4.04,5.09,1.7,4.13,5.3,1.64,3.86,4.89
Mexico,Liga MX,2020/2021,17/5/2021,2:05,Club America,Pachuca,4,2,H,1.84,3.79,4.36,1.94,3.79,4.41,1.84,3.52,4.13
Mexico,Liga MX,2020/2021,20/5/2021,2:30,Pachuca,Cruz Azul,0,0,D,2.8,3.13,2.78,2.89,3.23,2.85,2.76,3.04,2.63
Mexico,Liga MX,2020/2021,21/5/2021,3:00,Santos Laguna,Puebla,3,0,H,1.66,3.8,5.87,1.68,3.8,6.05,1.63,3.59,5.5
Mexico,Liga MX,2020/2021,23/5/2021,2:00,Cruz Azul,Pachuca,1,0,H,1.85,3.57,4.81,1.89,3.57,4.88,1.81,3.38,4.46
Mexico,Liga MX,2020/2021,24/5/2021,1:00,Puebla,Santos Laguna,1,0,H,2.3,3.46,3.29,2.34,3.46,3.34,2.24,3.24,3.13
Mexico,Liga MX,2020/2021,28/5/2021,3:00,Santos Laguna,Cruz Azul,0,1,A,2.59,2.92,3.34,2.59,2.93,3.38,2.5,2.8,3.17
Mexico,Liga MX,2020/2021,31/5/2021,2:15,Cruz Azul,Santos Laguna,1,1,D,1.99,3.51,4.15,2,3.51,4.27,1.93,3.35,3.89
