Date,Home,Away,HG,AG,Res
6/11/2022,FC Andorra,Racing Santander,0,1,A
5/11/2022,Burgos,Tenerife,0,1,A
5/11/2022,Alaves,Real Zaragoza,1,0,H
1/11/2022,Levante,Sporting Gijon,1,0,H
31/10/2022,Albacete,Villarreal II,0,0,D
31/10/2022,FC Cartagena,Granada,0,0,D
30/10/2022,Malaga,Eibar,0,1,A
30/10/2022,Lugo,Mirandes,0,0,D
30/10/2022,Burgos,Ibiza,2,0,H
30/10/2022,Leganes,Racing Santander,0,0,D
30/10/2022,Alaves,Real Oviedo,2,1,H
29/10/2022,Huesca,Las Palmas,1,0,H
29/10/2022,FC Andorra,Ponferradina,3,0,H
29/10/2022,Tenerife,Real Zaragoza,0,2,A
18/10/2022,Sporting Gijon,Eibar,2,0,H
17/10/2022,Tenerife,Granada,2,0,H
17/10/2022,FC Cartagena,Ibiza,2,0,H
17/10/2022,Malaga,Lugo,3,2,H
17/10/2022,Burgos,Mirandes,2,1,H
16/10/2022,Levante,Leganes,2,1,H
16/10/2022,Albacete,Real Oviedo,1,0,H
16/10/2022,Ponferradina,Las Palmas,0,1,A
16/10/2022,Huesca,Racing Santander,0,0,D
15/10/2022,Real Zaragoza,Villarreal II,2,1,H
15/10/2022,FC Andorra,Alaves,0,1,A
11/10/2022,Eibar,Mirandes,0,0,D
10/10/2022,Malaga,FC Andorra,0,0,D
10/10/2022,Albacete,Tenerife,1,1,D
10/10/2022,Levante,Racing Santander,0,1,A
9/10/2022,Real Zaragoza,Real Oviedo,1,1,D
9/10/2022,FC Cartagena,Leganes,1,2,A
9/10/2022,Burgos,Alaves,3,0,H
9/10/2022,Las Palmas,Ibiza,0,0,D
9/10/2022,Huesca,Lugo,1,1,D
8/10/2022,Ponferradina,Granada,0,0,D
8/10/2022,Sporting Gijon,Villarreal II,3,1,H
27/9/2022,Las Palmas,Granada,2,0,H
27/9/2022,FC Cartagena,Alaves,1,1,D
26/9/2022,Albacete,FC Andorra,1,1,D
26/9/2022,Eibar,Racing Santander,2,1,H
25/9/2022,Lugo,Real Oviedo,0,0,D
25/9/2022,Burgos,Levante,0,0,D
25/9/2022,Ponferradina,Tenerife,2,2,D
25/9/2022,Malaga,Villarreal II,1,1,D
24/9/2022,Mirandes,Real Zaragoza,2,0,H
24/9/2022,Huesca,Leganes,1,0,H
24/9/2022,Sporting Gijon,Ibiza,2,1,H
13/9/2022,Eibar,Granada,4,0,H
12/9/2022,Huesca,Malaga,1,0,H
12/9/2022,Ponferradina,Real Zaragoza,1,2,A
11/9/2022,Mirandes,FC Andorra,1,1,D
11/9/2022,Ibiza,Tenerife,1,0,H
11/9/2022,Sporting Gijon,Racing Santander,0,2,A
11/9/2022,Levante,Villarreal II,4,1,H
11/9/2022,FC Cartagena,Albacete,2,1,H
10/9/2022,Burgos,Real Oviedo,0,0,D
10/9/2022,Lugo,Alaves,1,2,A
10/9/2022,Las Palmas,Leganes,1,0,H
30/8/2022,Las Palmas,FC Andorra,2,0,H
30/8/2022,Granada,Villarreal II,3,0,H
29/8/2022,Ibiza,Alaves,1,1,D
29/8/2022,Eibar,Ponferradina,1,0,H
28/8/2022,Racing Santander,Real Oviedo,0,1,A
28/8/2022,Levante,Tenerife,2,0,H
28/8/2022,Mirandes,Malaga,1,3,A
28/8/2022,Lugo,Leganes,1,0,H
27/8/2022,Sporting Gijon,Burgos,0,0,D
27/8/2022,FC Cartagena,Real Zaragoza,1,0,H
27/8/2022,Albacete,Huesca,2,1,H
16/8/2022,FC Cartagena,Ponferradina,2,3,A
16/8/2022,Lugo,Albacete,1,2,A
15/8/2022,Real Oviedo,FC Andorra,0,1,A
15/8/2022,Burgos,Malaga,1,0,H
15/8/2022,Ibiza,Granada,0,2,A
14/8/2022,Racing Santander,Villarreal II,0,2,A
14/8/2022,Las Palmas,Real Zaragoza,0,0,D
14/8/2022,Leganes,Alaves,1,2,A
14/8/2022,Mirandes,Sporting Gijon,1,1,D
13/8/2022,Eibar,Tenerife,2,1,H
13/8/2022,Levante,Huesca,0,0,D
