Date,Home,Away,HG,AG,Res
6/11/2022,Pau,Amiens SC,2,1,H
6/11/2022,Dijon,Guingamp,1,1,D
6/11/2022,Bastia,Paris FC,0,1,A
6/11/2022,Valenciennes,Caen,1,1,D
6/11/2022,Rodez,Grenoble Foot 38,0,1,A
6/11/2022,Laval,Niort,2,1,H
6/11/2022,Annecy,Sochaux,2,1,H
6/11/2022,Quevilly Rouen,Le Havre,0,1,A
5/11/2022,Nîmes,Bordeaux,1,0,H
18/10/2022,Bastia,Bordeaux,1,1,D
16/10/2022,Nîmes,Amiens SC,2,0,H
16/10/2022,Dijon,Quevilly Rouen,0,0,D
16/10/2022,Niort,Grenoble Foot 38,0,3,A
16/10/2022,Valenciennes,Guingamp,1,0,H
16/10/2022,Rodez,Le Havre,1,1,D
16/10/2022,Laval,Caen,4,0,H
16/10/2022,Annecy,Pau,0,2,A
16/10/2022,Metz,Sochaux,0,0,D
15/10/2022,Saint-Etienne,Paris FC,0,2,A
4/10/2022,Laval,Bordeaux,1,2,A
2/10/2022,Caen,Quevilly Rouen,0,1,A
2/10/2022,Nîmes,Paris FC,0,1,A
2/10/2022,Dijon,Le Havre,0,0,D
2/10/2022,Niort,Guingamp,0,0,D
2/10/2022,Valenciennes,Sochaux,2,1,H
2/10/2022,Rodez,Amiens SC,0,1,A
2/10/2022,Annecy,Bastia,0,2,A
2/10/2022,Metz,Pau,1,0,H
1/10/2022,Saint-Etienne,Grenoble Foot 38,2,2,D
13/9/2022,Metz,Guingamp,3,6,A
11/9/2022,Caen,Amiens SC,3,1,H
11/9/2022,Nîmes,Bastia,0,0,D
11/9/2022,Dijon,Sochaux,0,2,A
11/9/2022,Niort,Le Havre,0,1,A
11/9/2022,Grenoble Foot 38,Paris FC,1,2,A
11/9/2022,Rodez,Valenciennes,1,1,D
11/9/2022,Laval,Pau,0,1,A
11/9/2022,Annecy,Quevilly Rouen,1,0,H
10/9/2022,Saint-Etienne,Bordeaux,2,0,H
31/8/2022,Bordeaux,Quevilly Rouen,4,0,H
31/8/2022,Guingamp,Sochaux,1,2,A
31/8/2022,Caen,Pau,1,1,D
31/8/2022,Dijon,Annecy,0,2,A
31/8/2022,Niort,Valenciennes,0,1,A
31/8/2022,Amiens SC,Paris FC,1,1,D
31/8/2022,Grenoble Foot 38,Nîmes,3,2,H
31/8/2022,Rodez,Metz,1,4,A
31/8/2022,Laval,Le Havre,1,3,A
31/8/2022,Saint-Etienne,Bastia,5,0,H
23/8/2022,Grenoble Foot 38,Bordeaux,0,0,D
21/8/2022,Caen,Guingamp,4,1,H
21/8/2022,Pau,Sochaux,0,3,A
21/8/2022,Dijon,Nîmes,2,1,H
21/8/2022,Niort,Paris FC,2,1,H
21/8/2022,Amiens SC,Bastia,3,1,H
21/8/2022,Valenciennes,Quevilly Rouen,0,0,D
21/8/2022,Rodez,Annecy,2,2,D
21/8/2022,Laval,Metz,3,3,D
20/8/2022,Saint-Etienne,Le Havre,0,6,A
9/8/2022,Caen,Metz,1,0,H
7/8/2022,Rodez,Bordeaux,0,3,A
7/8/2022,Pau,Dijon,0,0,D
7/8/2022,Niort,Bastia,1,4,A
7/8/2022,Amiens SC,Annecy,1,0,H
7/8/2022,Grenoble Foot 38,Sochaux,1,0,H
7/8/2022,Valenciennes,Le Havre,1,0,H
7/8/2022,Paris FC,Quevilly Rouen,2,1,H
7/8/2022,Laval,Guingamp,1,2,A
6/8/2022,Saint-Etienne,Nîmes,1,1,D
