Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Argentina,Liga Profesional,2021,28/11/2021,22:15,Defensa y Justicia,Colon Santa FE,1,1,D,1.71,3.8,5.34,1.79,3.86,5.47,1.71,3.64,4.86
Argentina,Liga Profesional,2021,29/11/2021,20:00,Union de Santa Fe,Atl. Tucuman,3,0,H,1.64,4.03,5.59,1.64,4.2,5.8,1.6,3.99,5.33
Argentina,Liga Profesional,2021,29/11/2021,22:15,Racing Club,Lanus,3,1,H,2.79,3.37,2.62,2.94,3.5,2.67,2.76,3.27,2.52
Argentina,Liga Profesional,2021,30/11/2021,0:30,Central Cordoba,Arsenal Sarandi,5,0,H,1.58,4.17,6.07,1.61,4.2,6.25,1.56,3.98,5.73
Argentina,Liga Profesional,2021,30/11/2021,0:30,Platense,Huracan,4,2,H,3.65,3.21,2.24,3.66,3.32,2.26,3.42,3.15,2.2
Argentina,Liga Profesional,2021,30/11/2021,20:00,San Lorenzo,Sarmiento Junin,1,0,H,2.02,3.37,4.13,2.06,3.39,4.5,1.99,3.19,3.99
Argentina,Liga Profesional,2021,30/11/2021,22:15,Boca Juniors,Newells Old Boys,0,0,D,1.34,5.26,9.89,1.36,5.5,13.5,1.31,5.03,10.34
Argentina,Liga Profesional,2021,1/12/2021,0:30,Banfield,Independiente,4,1,H,2.75,2.92,3.05,2.76,3,3.07,2.67,2.85,2.94
Argentina,Liga Profesional,2021,3/12/2021,22:15,Central Cordoba,Union de Santa Fe,2,0,H,2.45,3.09,3.32,2.55,3.35,3.41,2.32,3.13,3.19
Argentina,Liga Profesional,2021,3/12/2021,22:15,Colon Santa FE,Atl. Tucuman,3,0,H,1.75,3.82,4.94,1.9,3.91,5.06,1.76,3.69,4.48
Argentina,Liga Profesional,2021,4/12/2021,0:30,Velez Sarsfield,Patronato,0,0,D,1.52,4.05,7.59,1.58,4.15,7.75,1.51,3.92,6.93
Argentina,Liga Profesional,2021,4/12/2021,20:00,Arsenal Sarandi,Boca Juniors,1,1,D,8.47,4.41,1.44,8.5,4.43,1.51,7.38,4.08,1.46
Argentina,Liga Profesional,2021,4/12/2021,22:15,Godoy Cruz,Platense,2,2,D,2.03,3.57,3.83,2.11,3.7,4,1.99,3.49,3.64
Argentina,Liga Profesional,2021,4/12/2021,22:15,Sarmiento Junin,Talleres Cordoba,1,2,A,3.04,3.22,2.54,3.08,3.31,2.68,2.85,3.12,2.55
Argentina,Liga Profesional,2021,5/12/2021,0:30,Huracan,Racing Club,1,0,H,2.07,3.25,4.12,2.21,3.42,4.12,2.09,3.2,3.68
Argentina,Liga Profesional,2021,5/12/2021,0:30,Lanus,Rosario Central,2,2,D,1.61,4.58,5,1.66,4.71,5.03,1.61,4.34,4.68
Argentina,Liga Profesional,2021,5/12/2021,20:00,Gimnasia L.P.,Estudiantes L.P.,4,4,D,3.23,3.08,2.51,3.25,3.23,2.7,3.04,3,2.48
Argentina,Liga Profesional,2021,5/12/2021,22:15,Independiente,San Lorenzo,1,1,D,2.27,3.09,3.72,2.3,3.31,3.95,2.19,3.09,3.52
Argentina,Liga Profesional,2021,6/12/2021,0:30,River Plate,Defensa y Justicia,2,3,A,1.6,4.3,5.51,1.7,4.3,6,1.6,4,5.29
Argentina,Liga Profesional,2021,6/12/2021,22:15,Aldosivi,Argentinos Jrs,3,2,H,4.67,3.61,1.84,4.75,3.62,1.98,4.3,3.45,1.85
Argentina,Liga Profesional,2021,7/12/2021,0:30,Newells Old Boys,Banfield,0,0,D,2.95,3.21,2.62,2.96,3.28,2.7,2.85,3.13,2.54
Argentina,Liga Profesional,2021,10/12/2021,22:15,Platense,Velez Sarsfield,3,2,H,3.56,3.21,2.27,3.59,3.34,2.27,3.34,3.2,2.21
Argentina,Liga Profesional,2021,11/12/2021,0:30,Estudiantes L.P.,Aldosivi,2,3,A,1.72,3.9,5.03,1.74,4.1,5.25,1.67,3.85,4.78
Argentina,Liga Profesional,2021,11/12/2021,20:00,Argentinos Jrs,Sarmiento Junin,2,0,H,1.43,4.6,8.38,1.5,4.65,8.43,1.43,4.34,7.35
Argentina,Liga Profesional,2021,11/12/2021,20:00,Patronato,Gimnasia L.P.,0,0,D,2.75,3.26,2.75,2.82,3.4,2.82,2.66,3.2,2.65
Argentina,Liga Profesional,2021,11/12/2021,20:00,Racing Club,Godoy Cruz,2,1,H,1.93,3.86,3.9,1.98,3.87,4,1.9,3.64,3.78
Argentina,Liga Profesional,2021,11/12/2021,20:00,Rosario Central,Huracan,1,4,A,2.19,3.92,3.1,2.3,3.93,3.15,2.18,3.65,2.97
Argentina,Liga Profesional,2021,11/12/2021,20:00,Union de Santa Fe,Colon Santa FE,3,0,H,2.06,3.48,3.83,2.1,3.48,3.95,2.03,3.34,3.64
Argentina,Liga Profesional,2021,11/12/2021,22:15,Atl. Tucuman,River Plate,1,1,D,4.19,4.04,1.82,4.31,4.2,1.84,3.94,3.98,1.78
Argentina,Liga Profesional,2021,12/12/2021,1:00,Boca Juniors,Central Cordoba,8,1,H,1.85,3.37,5.01,1.9,3.44,5.25,1.83,3.26,4.7
Argentina,Liga Profesional,2021,12/12/2021,20:00,San Lorenzo,Newells Old Boys,3,2,H,2.07,3.45,3.83,2.2,3.52,3.88,2.05,3.35,3.55
Argentina,Liga Profesional,2021,12/12/2021,22:15,Defensa y Justicia,Lanus,2,1,H,1.95,4.05,3.63,2,4.05,3.77,1.93,3.83,3.52
Argentina,Liga Profesional,2021,13/12/2021,0:30,Talleres Cordoba,Independiente,1,2,A,1.88,3.51,4.56,2,3.59,4.63,1.88,3.39,4.21
Argentina,Liga Profesional,2021,13/12/2021,23:00,Banfield,Arsenal Sarandi,0,0,D,1.71,3.88,5.13,1.8,3.93,5.25,1.72,3.7,4.74
