Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Mexico,Liga MX,2021/2022,8/5/2022,2:06,Monterrey,Atl. San Luis,2,2,D,1.65,3.74,6.4,1.71,3.87,6.5,1.65,3.58,5.55
Mexico,Liga MX,2021/2022,8/5/2022,23:00,Puebla,Mazatlan FC,2,2,D,1.84,3.54,4.91,1.88,3.74,6.3,1.8,3.44,4.56
Mexico,Liga MX,2021/2022,9/5/2022,1:15,Guadalajara Chivas,U.N.A.M.- Pumas,4,1,H,2.03,3.33,4.26,2.1,3.38,4.4,2.03,3.17,3.86
Mexico,Liga MX,2021/2022,12/5/2022,1:00,Atl. San Luis,Pachuca,2,2,D,3.46,3.04,2.44,3.6,3.24,2.44,3.3,3.03,2.31
Mexico,Liga MX,2021/2022,12/5/2022,3:05,Puebla,Club America,1,1,D,4.3,3.29,2.03,4.3,3.34,2.07,3.98,3.17,2
Mexico,Liga MX,2021/2022,13/5/2022,1:00,Cruz Azul,U.A.N.L.- Tigres,0,1,A,2.8,3.04,2.94,2.85,3.05,3.03,2.69,2.87,2.88
Mexico,Liga MX,2021/2022,13/5/2022,3:05,Guadalajara Chivas,Atlas,1,2,A,2.96,2.74,3.09,3,2.9,3.1,2.86,2.61,2.98
Mexico,Liga MX,2021/2022,15/5/2022,0:00,Club America,Puebla,3,2,H,1.76,3.67,5.26,1.77,3.9,5.5,1.72,3.59,4.87
Mexico,Liga MX,2021/2022,15/5/2022,2:05,Pachuca,Atl. San Luis,3,2,H,1.88,3.63,4.48,1.92,3.74,4.75,1.86,3.52,4.08
Mexico,Liga MX,2021/2022,16/5/2022,0:00,Atlas,Guadalajara Chivas,1,1,D,2.24,3.16,3.63,2.24,3.4,3.8,2.11,3.18,3.54
Mexico,Liga MX,2021/2022,16/5/2022,2:05,U.A.N.L.- Tigres,Cruz Azul,0,1,A,2.2,3.31,3.68,2.21,3.42,3.7,2.14,3.22,3.43
Mexico,Liga MX,2021/2022,19/5/2022,3:00,Atlas,U.A.N.L.- Tigres,3,0,H,2.84,2.87,3.05,2.86,3.02,3.05,2.76,2.81,2.86
Mexico,Liga MX,2021/2022,20/5/2022,2:00,Club America,Pachuca,1,1,D,2.11,3.32,3.97,2.2,3.42,3.97,2.08,3.18,3.68
Mexico,Liga MX,2021/2022,22/5/2022,2:00,U.A.N.L.- Tigres,Atlas,4,2,H,1.66,3.86,5.94,1.68,4,6,1.63,3.63,5.54
Mexico,Liga MX,2021/2022,23/5/2022,2:06,Pachuca,Club America,3,0,H,3.02,3.25,2.57,3.02,3.43,2.8,2.86,3.14,2.5
Mexico,Liga MX,2021/2022,27/5/2022,3:00,Atlas,Pachuca,2,0,H,2.86,2.79,3.13,2.9,2.93,3.27,2.74,2.72,3
Mexico,Liga MX,2021/2022,30/5/2022,2:10,Pachuca,Atlas,2,1,H,1.68,3.89,5.62,1.74,3.89,5.8,1.66,3.64,5.19
