Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,prediction,Hit?,odds,B365H,B365D,B365A,AHCh,AHh,AHCh_res,AHCh_odds,B365CAHH,B365CAHA,win%,AHCh_win
E1,2/2/2021,Wycombe,Birmingham,0,0,Draw,Wycombe,0,-1,3.2,3.25,2.3,0.25,0.25,Wycombe,0.5449999999999999,2.09,1.81,0.3950806627775777,0.25
E2,2/2/2021,Swindon,Wigan,1,0,Swindon,Swindon,1,1.37,2.37,3.25,3.1,0.0,-0.25,Swindon,0.8500000000000001,1.85,2.0,0.4531251902911364,0.0
E2,2/2/2021,Accrington,Bristol Rvs,6,1,Accrington,Accrington,1,0.95,1.95,3.75,3.7,-0.5,-0.5,Accrington,1.0,2.0,1.85,0.5654430709522944,-0.5
E2,2/2/2021,Blackpool,Northampton,2,0,Blackpool,Blackpool,1,0.6000000000000001,1.6,3.6,7.0,-0.75,-1.0,Blackpool,1.02,2.02,1.83,0.5769359806278089,-0.75
E2,2/2/2021,Charlton,Portsmouth,1,3,Portsmouth,Portsmouth,1,1.5,2.8,3.4,2.5,0.0,0.0,Portsmouth,0.8300000000000001,2.02,1.83,0.39709183442016943,-0.0
E2,2/2/2021,Shrewsbury,Crewe,0,1,Crewe,Shrewsbury,0,-1,2.5,3.4,2.8,0.0,0.0,Crewe,-1,1.95,1.9,0.4740640781873465,0.0
E3,2/2/2021,Carlisle,Forest Green,1,2,Forest Green,Carlisle,0,-1,1.83,3.75,4.33,-0.5,-0.5,Forest Green,-1,1.88,1.93,0.4224071218567086,-0.5
E3,2/2/2021,Crawley Town,Leyton Orient,0,0,Draw,Crawley Town,0,-1,2.2,3.4,3.3,-0.25,-0.25,Leyton Orient,-0.5,1.95,1.9,0.41929544579525174,-0.25
E3,2/2/2021,Stevenage,Exeter,0,1,Exeter,Exeter,1,1.0499999999999998,3.7,3.4,2.05,0.25,0.25,Exeter,0.42500000000000004,2.0,1.85,0.3878763053974599,-0.25
EC,2/2/2021,Aldershot,Barnet,2,1,Aldershot,Aldershot,1,0.6599999999999999,1.66,4.0,4.5,-0.75,-0.75,Aldershot,0.43999999999999995,1.88,1.93,0.5957954505042202,-0.75
EC,2/2/2021,Eastleigh,Wrexham,1,1,Draw,Eastleigh,0,-1,2.37,3.3,2.9,-0.25,0.0,Wrexham,-0.5,1.93,1.88,0.3861244957290103,-0.25
EC,2/2/2021,Stockport,Sutton,0,2,Sutton,Stockport,0,-1,2.0,3.75,3.5,-0.5,-0.5,Sutton,-1,1.9,1.9,0.42014688589718563,-0.5
EC,2/2/2021,Boreham Wood,Weymouth,1,0,Boreham Wood,Boreham Wood,1,0.6000000000000001,1.6,4.2,4.5,-0.75,-0.75,Boreham Wood,0.41500000000000004,1.83,1.98,0.513882908930368,-0.75
EC,2/2/2021,Torquay,Altrincham,1,2,Altrincham,Torquay,0,-1,1.66,4.0,4.75,-0.75,-0.75,Altrincham,-1,1.98,1.83,0.47859706905683075,-0.75
SC0,2/2/2021,Aberdeen,Livingston,0,2,Livingston,Aberdeen,0,-1,2.35,3.0,3.25,-0.25,-0.25,Livingston,-1,1.9,1.95,0.3824084959139673,-0.25
SC0,2/2/2021,St Mirren,Hibernian,1,2,Hibernian,Hibernian,1,1.25,3.2,3.25,2.25,0.0,0.25,Hibernian,0.8,2.05,1.8,0.35515914980603414,-0.0
SC0,2/2/2021,Kilmarnock,Celtic,0,4,Celtic,Celtic,1,0.28,9.0,5.5,1.28,1.5,1.5,Celtic,0.8999999999999999,1.95,1.9,0.5496893132764793,-1.5
I2,2/2/2021,Pisa,Frosinone,0,0,Draw,Pisa,0,-1,2.75,3.0,2.75,0.0,0.0,Draw,0,2.1,1.77,0.41728270170997994,0.0
F2,2/2/2021,Auxerre,Toulouse,3,1,Auxerre,Toulouse,0,-1,2.4,3.2,3.0,0.0,0.0,Auxerre,-1,1.77,2.1,0.41812188831277397,-0.0
F2,2/2/2021,Caen,Valenciennes,1,1,Draw,Valenciennes,0,-1,2.45,3.0,3.1,-0.25,-0.25,Valenciennes,0.44999999999999996,1.95,1.9,0.3856610391758734,0.25
F2,2/2/2021,Chateauroux,Chambly,4,0,Chateauroux,Chambly,0,-1,2.45,3.0,3.2,0.0,0.0,Chateauroux,-1,1.75,2.13,0.37929631909020095,-0.0
F2,2/2/2021,Clermont,Troyes,2,1,Clermont,Clermont,1,1.2000000000000002,2.2,3.1,3.5,-0.25,-0.25,Clermont,0.43999999999999995,1.88,1.98,0.41790726733353345,-0.25
F2,2/2/2021,Dunkerque,Rodez,0,0,Draw,Dunkerque,0,-1,3.0,3.1,2.45,0.0,0.0,Draw,0,2.05,1.8,0.4102774772569096,0.0
F2,2/2/2021,Grenoble,Guingamp,2,1,Grenoble,Grenoble,1,1.2000000000000002,2.2,3.2,3.4,-0.25,-0.25,Grenoble,0.5249999999999999,2.05,1.8,0.5468949790377974,-0.25
F2,2/2/2021,Le Havre,Nancy,1,1,Draw,Le Havre,0,-1,2.45,2.9,3.2,0.0,-0.25,Draw,0,1.75,2.13,0.4119120222692615,0.0
F2,2/2/2021,Paris FC,Niort,3,3,Draw,Paris FC,0,-1,1.75,3.6,4.75,-0.75,-0.5,Niort,-0.5,2.05,1.8,0.4953553529351565,-0.75
F2,2/2/2021,Pau FC,Amiens,2,0,Pau FC,Amiens,0,-1,3.4,3.2,2.2,0.25,0.25,Pau FC,-1,1.83,2.02,0.41497361585741455,-0.25
F2,2/2/2021,Sochaux,Ajaccio,0,2,Ajaccio,Sochaux,0,-1,2.55,3.1,2.87,0.0,0.0,Ajaccio,-1,1.88,1.98,0.46138919802745576,0.0
P1,2/2/2021,Gil Vicente,Pacos Ferreira,1,2,Pacos Ferreira,Pacos Ferreira,1,1.5,3.0,3.0,2.5,0.0,0.25,Pacos Ferreira,0.8899999999999999,2.01,1.89,0.44136342219164676,-0.0
T1,2/2/2021,Hatayspor,Fenerbahce,1,2,Fenerbahce,Fenerbahce,1,0.8500000000000001,3.8,3.8,1.85,0.5,0.5,Fenerbahce,0.9299999999999999,1.93,1.93,0.379809634726235,-0.5
T1,2/2/2021,Galatasaray,Buyuksehyr,3,0,Galatasaray,Galatasaray,1,0.6499999999999999,1.65,4.1,4.6,-0.75,-0.75,Galatasaray,0.8799999999999999,1.88,1.98,0.6807222401741286,-0.75
T1,2/2/2021,Rizespor,Kasimpasa,1,1,Draw,Rizespor,0,-1,2.55,3.25,2.75,0.0,0.0,Draw,0,1.9,1.95,0.47869016141743864,0.0
E0,3/2/2021,Burnley,Man City,0,2,Man City,Man City,1,0.19999999999999996,13.0,7.0,1.2,2.0,1.75,Draw,0,1.75,2.05,0.504656356282393,-2.0
E0,3/2/2021,Fulham,Leicester,0,2,Leicester,Leicester,1,0.8999999999999999,4.0,3.5,1.9,0.5,0.5,Leicester,1.1099999999999999,1.82,2.11,0.420347516021801,-0.5
E0,3/2/2021,Leeds,Everton,1,2,Everton,Leeds,0,-1,2.5,3.5,2.7,0.0,0.0,Everton,-1,1.91,2.02,0.4283990119541195,0.0
E0,3/2/2021,Aston Villa,West Ham,1,3,West Ham,Aston Villa,0,-1,2.2,3.4,3.25,-0.25,-0.25,West Ham,-1,2.11,1.82,0.48368626585811064,-0.25
E0,3/2/2021,Liverpool,Brighton,0,1,Brighton,Liverpool,0,-1,1.33,5.25,9.0,-1.0,-1.5,Brighton,-1,1.87,2.06,0.5663326826064061,-1.0
E1,3/2/2021,Rotherham,Derby,3,0,Rotherham,Rotherham,1,1.87,2.87,3.25,2.55,0.25,0.0,Rotherham,0.77,1.77,2.02,0.38575269417129343,0.25
E1,3/2/2021,Brentford,Bristol City,3,2,Brentford,Brentford,1,0.3999999999999999,1.4,4.5,8.5,-1.25,-1.25,Bristol City,-0.5,2.05,1.85,0.5802822101124683,-1.25
SC0,3/2/2021,Hamilton,Ross County,1,2,Ross County,Hamilton,0,-1,3.2,3.4,2.2,0.25,0.25,Ross County,-0.5,1.95,1.9,0.4857331047996496,0.25
SC0,3/2/2021,Motherwell,Dundee United,2,1,Motherwell,Motherwell,1,0.95,1.95,3.4,3.9,-0.25,-0.5,Motherwell,0.41500000000000004,1.83,2.02,0.42616869116162115,-0.25
SC0,3/2/2021,Rangers,St Johnstone,1,0,Rangers,Rangers,1,0.25,1.25,5.5,12.0,-1.5,-1.75,St Johnstone,-1,1.98,1.88,0.7925129456429755,-1.5
SC1,3/2/2021,Arbroath,Inverness C,1,1,Draw,Inverness C,0,-1,4.2,3.3,1.9,0.25,0.5,Arbroath,-0.5,1.95,1.9,0.38424028701461804,-0.25
SC1,3/2/2021,Dunfermline,Raith Rvs,4,1,Dunfermline,Dunfermline,1,0.8500000000000001,1.85,3.4,4.33,-0.5,-0.5,Dunfermline,1.02,2.02,1.83,0.4418882269256994,-0.5
F1,3/2/2021,Bordeaux,Lille,0,3,Lille,Lille,1,1.0499999999999998,4.0,3.2,2.05,0.25,0.25,Lille,0.73,2.08,1.73,0.3975849680071229,-0.25
F1,3/2/2021,Metz,Montpellier,1,1,Draw,Metz,0,-1,2.55,3.2,2.9,0.0,0.0,Draw,0,1.93,2.0,0.5718597265614198,0.0
F1,3/2/2021,Reims,Angers,0,0,Draw,Reims,0,-1,2.6,3.0,3.0,0.0,0.0,Draw,0,1.81,2.13,0.4497596278565428,0.0
F1,3/2/2021,Rennes,Lorient,1,1,Draw,Rennes,0,-1,1.57,4.2,5.5,-0.75,-1.0,Lorient,-0.5,1.87,2.06,0.5905539039544726,-0.75
F1,3/2/2021,Strasbourg,Brest,2,2,Draw,Strasbourg,0,-1,2.15,3.4,3.4,-0.75,-0.25,Brest,-0.5,1.94,1.99,0.4663360070373228,-0.75
F1,3/2/2021,Dijon,Lyon,0,1,Lyon,Lyon,1,0.33000000000000007,9.0,5.25,1.33,1.75,1.5,Dijon,-0.5,1.92,2.01,0.5476275791049395,-1.75
F1,3/2/2021,Lens,Marseille,2,2,Draw,Lens,0,-1,2.37,3.25,3.1,-0.25,-0.25,Marseille,-0.5,2.1,1.83,0.42877574643432553,-0.25
F1,3/2/2021,Monaco,Nice,2,1,Monaco,Monaco,1,0.44999999999999996,1.45,4.75,6.5,-1.25,-1.0,Nice,-0.5,2.05,1.75,0.5825564280317717,-1.25
F1,3/2/2021,Paris SG,Nimes,3,0,Paris SG,Paris SG,1,0.050000000000000044,1.05,15.0,23.0,-2.25,-3.0,Paris SG,0.485,1.97,1.96,0.8005719266077511,-2.25
F1,3/2/2021,St Etienne,Nantes,1,1,Draw,St Etienne,0,-1,2.05,3.2,4.0,-0.5,-0.25,Nantes,-1,2.09,1.84,0.4464338706480693,-0.5
T1,3/2/2021,Sivasspor,Erzurum BB,0,0,Draw,Sivasspor,0,-1,1.66,3.8,5.0,-0.5,-0.75,Erzurum BB,-1,1.93,1.93,0.4801458485026177,-0.5
T1,3/2/2021,Karagumruk,Gaziantep,2,0,Karagumruk,Karagumruk,1,1.37,2.37,3.2,3.0,-0.25,-0.25,Karagumruk,0.8799999999999999,1.88,1.98,0.3949326232759268,-0.25
T1,3/2/2021,Kayserispor,Alanyaspor,1,1,Draw,Alanyaspor,0,-1,3.75,3.6,1.9,0.25,0.5,Kayserispor,-0.5,1.88,1.98,0.3970360359107174,-0.25
T1,3/2/2021,Antalyaspor,Besiktas,1,1,Draw,Besiktas,0,-1,4.5,3.8,1.72,0.75,0.75,Antalyaspor,-0.5,2.0,1.85,0.43607144317212565,-0.75
T1,3/2/2021,Konyaspor,Genclerbirligi,0,0,Draw,Konyaspor,0,-1,1.75,3.7,4.5,-0.75,-0.75,Genclerbirligi,-0.5,1.93,1.93,0.5599601643156372,-0.75
E0,4/2/2021,Tottenham,Chelsea,0,1,Chelsea,Tottenham,0,-1,3.5,3.4,2.1,0.5,0.25,Chelsea,-1,1.92,2.01,0.39677049713028134,0.5
P1,4/2/2021,Farense,Santa Clara,1,1,Draw,Farense,0,-1,2.7,2.9,2.87,0.0,0.0,Draw,0,1.86,2.04,0.36833863188274635,0.0
P1,4/2/2021,Belenenses,Porto,0,0,Draw,Porto,0,-1,8.5,4.6,1.36,1.25,1.25,Belenenses,-1,1.86,2.04,0.4872612571695684,-1.25
P1,4/2/2021,Sp Braga,Portimonense,2,1,Sp Braga,Sp Braga,1,0.3999999999999999,1.4,4.6,7.0,-1.25,-1.25,Portimonense,-0.5,2.02,1.88,0.5791177917141915,-1.25
P1,4/2/2021,Famalicao,Moreirense,0,2,Moreirense,Famalicao,0,-1,2.05,3.1,4.0,-0.25,-0.25,Moreirense,-1,1.81,2.09,0.41407399582992377,-0.25
T1,4/2/2021,Goztep,Yeni Malatyaspor,2,2,Draw,Goztep,0,-1,2.3,3.6,2.8,-0.25,-0.25,Yeni Malatyaspor,-0.5,1.85,2.0,0.40937091790119395,-0.25
T1,4/2/2021,Trabzonspor,Denizlispor,1,0,Trabzonspor,Trabzonspor,1,0.5,1.5,4.0,6.5,-1.0,-1.0,Draw,0,1.9,1.95,0.6005707832926107,-1.0
E1,5/2/2021,Swansea,Norwich,2,0,Swansea,Swansea,1,1.87,2.87,3.0,2.7,0.0,0.0,Swansea,0.8600000000000001,1.86,2.04,0.4179918954782543,0.0
E2,5/2/2021,Gillingham,Lincoln,0,3,Lincoln,Lincoln,1,0.8999999999999999,4.0,3.5,1.9,0.5,0.5,Lincoln,0.8999999999999999,1.95,1.9,0.3980718188224857,-0.5
SC1,5/2/2021,Ayr,Hearts,0,1,Hearts,Hearts,1,0.44999999999999996,5.25,4.0,1.45,1.25,1.0,Ayr,-0.5,2.08,1.73,0.40593505226190874,-1.25
D1,5/2/2021,Hertha,Bayern Munich,0,1,Bayern Munich,Bayern Munich,1,0.3600000000000001,7.0,5.75,1.36,1.75,1.5,Hertha,-0.5,2.02,1.91,0.5851357511896663,-1.75
D2,5/2/2021,Erzgebirge Aue,Hamburg,3,3,Draw,Hamburg,0,-1,5.0,4.0,1.65,0.75,0.75,Erzgebirge Aue,-0.5,1.98,1.88,0.470938872484483,-0.75
D2,5/2/2021,St Pauli,Sandhausen,2,1,St Pauli,St Pauli,1,1.0,2.0,3.5,3.6,-0.25,-0.25,St Pauli,0.41500000000000004,1.83,2.02,0.5100154709921197,-0.25
SP1,5/2/2021,Alaves,Valladolid,1,0,Alaves,Alaves,1,1.6,2.6,3.0,3.0,-0.25,0.0,Alaves,0.53,2.06,1.87,0.4458813048336091,-0.25
SP2,5/2/2021,Albacete,Mallorca,0,1,Mallorca,Mallorca,1,0.8999999999999999,4.75,3.0,1.9,0.5,0.5,Mallorca,0.8799999999999999,1.98,1.88,0.48040330083619726,-0.5
I1,5/2/2021,Fiorentina,Inter,0,2,Inter,Inter,1,0.5,6.5,4.2,1.5,1.25,1.0,Inter,0.54,1.85,2.08,0.5306361256359982,-1.25
I2,5/2/2021,Lecce,Ascoli,1,2,Ascoli,Lecce,0,-1,1.6,3.9,5.5,-0.75,-1.0,Ascoli,-1,1.95,1.9,0.5394280304356418,-0.75
F2,5/2/2021,Ajaccio,Auxerre,0,0,Draw,Auxerre,0,-1,2.4,3.1,3.1,0.0,0.0,Draw,0,1.83,2.02,0.38569684699564083,-0.0
F2,5/2/2021,Amiens,Caen,0,0,Draw,Amiens,0,-1,2.2,3.0,3.5,-0.25,-0.25,Caen,-0.5,1.9,1.95,0.4466208041043954,-0.25
F2,5/2/2021,Chambly,Sochaux,1,4,Sochaux,Sochaux,1,1.15,3.4,2.8,2.15,0.25,0.25,Sochaux,0.98,1.88,1.98,0.389170265159194,-0.25
F2,5/2/2021,Guingamp,Dunkerque,0,0,Draw,Guingamp,0,-1,1.75,3.2,4.33,-0.5,-0.5,Dunkerque,-1,1.85,2.0,0.4319186306452525,-0.5
F2,5/2/2021,Nancy,Pau FC,1,0,Nancy,Nancy,1,1.0,2.0,3.0,3.6,-0.25,-0.25,Nancy,0.49,1.98,1.88,0.4903359141216641,-0.25
F2,5/2/2021,Niort,Chateauroux,1,1,Draw,Niort,0,-1,2.9,3.1,2.5,0.25,0.0,Niort,0.385,1.77,2.02,0.4722309734877332,0.25
F2,5/2/2021,Rodez,Clermont,2,0,Rodez,Clermont,0,-1,5.25,3.6,1.66,0.75,0.75,Rodez,-1,1.9,1.95,0.501346623112157,-0.75
F2,5/2/2021,Valenciennes,Grenoble,0,1,Grenoble,Valenciennes,0,-1,3.1,3.0,2.25,0.25,0.25,Grenoble,-0.5,1.73,2.08,0.37137697701495526,0.25
B1,5/2/2021,Mouscron,Kortrijk,0,3,Kortrijk,Mouscron,0,-1,3.0,3.4,2.3,0.25,0.25,Kortrijk,-1,1.83,2.02,0.4455636915208415,0.25
N1,5/2/2021,For Sittard,Heracles,0,1,Heracles,For Sittard,0,-1,2.9,3.3,2.4,0.0,0.0,Heracles,-1,2.03,1.87,0.43341586764405005,0.0
P1,5/2/2021,Rio Ave,Nacional,0,0,Draw,Rio Ave,0,-1,1.83,3.1,5.0,-0.5,-0.5,Nacional,-1,1.86,2.04,0.3918423605577529,-0.5
P1,5/2/2021,Benfica,Guimaraes,0,0,Draw,Benfica,0,-1,1.44,4.5,6.5,-1.25,-1.0,Guimaraes,-1,1.95,1.95,0.427791808497392,-1.25
P1,5/2/2021,Maritimo,Sp Lisbon,0,2,Sp Lisbon,Sp Lisbon,1,0.44999999999999996,7.5,4.0,1.45,1.0,1.0,Sp Lisbon,1.0699999999999998,1.83,2.07,0.5455945790444063,-1.0
P1,5/2/2021,Boavista,Gil Vicente,1,2,Gil Vicente,Boavista,0,-1,2.25,2.8,3.75,0.0,-0.25,Gil Vicente,-1,1.88,2.02,0.4196183990252349,0.0
P1,5/2/2021,Pacos Ferreira,Tondela,2,1,Pacos Ferreira,Pacos Ferreira,1,0.7,1.7,3.6,5.0,-0.75,-0.75,Pacos Ferreira,0.5249999999999999,2.05,1.75,0.6017384483030465,-0.75
E0,6/2/2021,Aston Villa,Arsenal,1,0,Aston Villa,Aston Villa,1,1.62,2.62,3.5,2.6,0.25,0.0,Aston Villa,0.8200000000000001,1.82,2.11,0.41708695692978154,0.25
E0,6/2/2021,Burnley,Brighton,1,1,Draw,Draw,1,2.1,3.6,3.1,2.2,0.25,0.25,Burnley,0,1.99,1.94,0.3255720644673722,-0.25
E0,6/2/2021,Newcastle,Southampton,3,2,Newcastle,Southampton,0,-1,3.0,3.3,2.4,0.25,0.0,Newcastle,-1,1.99,1.94,0.35958501825257577,-0.25
E0,6/2/2021,Fulham,West Ham,0,0,Draw,West Ham,0,-1,3.6,3.5,2.05,0.5,0.25,Fulham,-1,1.95,1.98,0.41990017463637747,-0.5
E0,6/2/2021,Man United,Everton,3,3,Draw,Man United,0,-1,1.53,4.2,6.0,-1.0,-1.0,Everton,-1,2.11,1.82,0.5096616893123681,-1.0
E1,6/2/2021,Coventry,Watford,0,0,Draw,Watford,0,-1,3.8,3.3,2.05,0.25,0.25,Coventry,-0.5,2.06,1.84,0.4148800544138556,-0.25
E1,6/2/2021,Bournemouth,Birmingham,3,2,Bournemouth,Bournemouth,1,0.6100000000000001,1.61,3.7,6.0,-0.75,-0.75,Bournemouth,0.495,1.99,1.91,0.5369354741865278,-0.75
E1,6/2/2021,Bristol City,Cardiff,0,2,Cardiff,Bristol City,0,-1,3.3,3.2,2.3,0.5,0.25,Cardiff,-1,1.92,1.98,0.39308780250640407,0.5
E1,6/2/2021,Luton,Huddersfield,1,1,Draw,Luton,0,-1,2.37,3.1,3.25,-0.25,-0.25,Huddersfield,-0.5,2.09,1.81,0.42185944380221385,-0.25
E1,6/2/2021,Middlesbrough,Brentford,1,4,Brentford,Brentford,1,1.37,3.25,3.1,2.37,0.25,0.25,Brentford,1.0,1.9,2.0,0.4090729047487788,-0.25
E1,6/2/2021,Millwall,Sheffield Weds,4,1,Millwall,Millwall,1,1.1,2.1,3.1,3.9,-0.25,-0.5,Millwall,0.8400000000000001,1.84,2.06,0.40350658567061576,-0.25
E1,6/2/2021,Preston,Rotherham,1,2,Rotherham,Preston,0,-1,2.37,3.3,3.0,0.0,-0.25,Rotherham,-1,1.83,2.07,0.40261099021550595,0.0
E1,6/2/2021,QPR,Blackburn,1,0,QPR,Blackburn,0,-1,3.0,3.2,2.45,0.0,0.25,QPR,-1,2.09,1.81,0.3917862242597769,-0.0
E1,6/2/2021,Stoke,Reading,0,0,Draw,Stoke,0,-1,2.5,3.1,3.0,0.0,0.0,Draw,0,1.86,2.04,0.35547654888197416,0.0
E1,6/2/2021,Wycombe,Nott'm Forest,0,3,Nott'm Forest,Nott'm Forest,1,1.0,4.0,3.3,2.0,0.5,0.5,Nott'm Forest,1.0299999999999998,1.87,2.03,0.35655807715005633,-0.5
E2,6/2/2021,Accrington,Northampton,0,0,Draw,Accrington,0,-1,1.66,4.0,4.8,-0.75,-0.75,Northampton,-0.5,2.02,1.83,0.6377343401864167,-0.75
E2,6/2/2021,Burton,Hull,1,0,Burton,Hull,0,-1,4.75,3.8,1.72,1.0,0.75,Burton,-1,1.8,2.05,0.5776858560587212,-1.0
E2,6/2/2021,Doncaster,Oxford,3,2,Doncaster,Doncaster,1,1.5,2.5,3.25,2.9,0.0,0.0,Doncaster,1.0499999999999998,2.05,1.8,0.47417344709793424,0.0
E2,6/2/2021,Fleetwood Town,Bristol Rvs,0,0,Draw,Fleetwood Town,0,-1,1.9,3.6,4.0,-0.5,-0.5,Bristol Rvs,-1,1.85,2.0,0.49958886979126005,-0.5
E2,6/2/2021,Ipswich,Blackpool,2,0,Ipswich,Blackpool,0,-1,3.2,3.1,2.4,0.0,0.25,Ipswich,-1,1.85,2.0,0.35408166084163184,-0.0
E2,6/2/2021,Milton Keynes Dons,Sunderland,2,2,Draw,Sunderland,0,-1,3.1,3.25,2.37,0.25,0.25,Milton Keynes Dons,-0.5,1.88,1.98,0.35344426273092455,-0.25
E2,6/2/2021,Peterboro,Crewe,2,0,Peterboro,Peterboro,1,1.0499999999999998,2.05,3.4,3.8,-0.25,-0.25,Peterboro,0.8999999999999999,1.9,1.95,0.4800779235368107,-0.25
E2,6/2/2021,Portsmouth,Plymouth,2,2,Draw,Portsmouth,0,-1,1.72,3.8,4.75,-0.75,-0.75,Plymouth,-0.5,2.05,1.8,0.5816791727800128,-0.75
E2,6/2/2021,Rochdale,Charlton,0,2,Charlton,Rochdale,0,-1,3.75,3.8,1.9,0.5,0.5,Charlton,-1,2.0,1.85,0.38697913882068025,0.5
E2,6/2/2021,Swindon,Shrewsbury,0,1,Shrewsbury,Shrewsbury,1,1.2999999999999998,3.1,3.4,2.3,0.25,0.25,Shrewsbury,0.41500000000000004,2.02,1.83,0.4290847761573335,-0.25
E2,6/2/2021,Wigan,AFC Wimbledon,2,3,AFC Wimbledon,Wigan,0,-1,2.75,3.4,2.55,0.0,0.0,AFC Wimbledon,-1,1.98,1.88,0.4290398215209575,0.0
E3,6/2/2021,Exeter,Bradford,3,2,Exeter,Exeter,1,1.0499999999999998,2.05,3.5,3.6,-0.25,-0.25,Exeter,0.41500000000000004,1.83,2.02,0.4640668472301509,-0.25
E3,6/2/2021,Barrow,Cambridge,0,2,Cambridge,Cambridge,1,1.62,2.75,3.25,2.62,0.0,0.0,Cambridge,1.13,1.75,2.13,0.3729025642748692,-0.0
E3,6/2/2021,Crawley Town,Harrogate,1,3,Harrogate,Crawley Town,0,-1,2.5,3.3,2.87,0.0,0.0,Harrogate,-1,1.98,1.88,0.45373502482465644,0.0
E3,6/2/2021,Leyton Orient,Colchester,0,0,Draw,Leyton Orient,0,-1,2.05,3.5,3.6,-0.5,-0.5,Colchester,-1,2.02,1.83,0.49813457001043826,-0.5
E3,6/2/2021,Newport County,Grimsby,1,0,Newport County,Newport County,1,0.8999999999999999,1.9,3.6,4.0,-0.5,-0.5,Newport County,0.8500000000000001,1.85,2.0,0.6727529603444361,-0.5
E3,6/2/2021,Stevenage,Morecambe,2,2,Draw,Morecambe,0,-1,3.0,3.3,2.4,0.25,0.0,Stevenage,-0.5,1.77,2.1,0.3705843655749346,-0.25
E3,6/2/2021,Tranmere,Port Vale,3,1,Tranmere,Tranmere,1,1.1,2.1,3.3,3.6,-0.25,-0.25,Tranmere,1.0,2.0,1.85,0.5111515850538886,-0.25
EC,6/2/2021,Eastleigh,Solihull,1,1,Draw,Eastleigh,0,-1,2.3,3.2,2.87,0.25,0.0,Eastleigh,0.43999999999999995,1.88,1.93,0.37866147292663627,0.25
EC,6/2/2021,Maidenhead,Boreham Wood,0,1,Boreham Wood,Maidenhead,0,-1,2.7,3.2,2.4,0.25,0.25,Boreham Wood,-0.5,1.88,1.93,0.40123114986485914,0.25
EC,6/2/2021,Weymouth,Bromley,2,1,Weymouth,Bromley,0,-1,3.6,3.5,1.8,0.5,0.25,Weymouth,-1,1.85,1.95,0.4031679649622836,-0.5
EC,6/2/2021,Wrexham,Dag and Red,2,2,Draw,Wrexham,0,-1,2.2,3.4,3.1,-0.25,-0.25,Dag and Red,-0.5,2.02,1.77,0.4904317721548476,-0.25
EC,6/2/2021,Stockport,Yeovil,1,0,Stockport,Stockport,1,0.8300000000000001,1.83,3.4,3.8,-0.75,-0.5,Stockport,0.42500000000000004,1.85,1.95,0.4846215286292753,-0.75
SC0,6/2/2021,Celtic,Motherwell,2,1,Celtic,Celtic,1,0.33000000000000007,1.33,5.5,7.5,-1.75,-1.5,Motherwell,-0.5,1.98,1.88,0.691121910671608,-1.75
SC0,6/2/2021,Hibernian,Aberdeen,2,0,Hibernian,Hibernian,1,1.5,2.5,3.2,2.8,-0.25,0.0,Hibernian,1.1,2.1,1.77,0.4408579386430726,-0.25
SC0,6/2/2021,Livingston,St Johnstone,1,2,St Johnstone,Livingston,0,-1,2.37,3.4,2.87,0.0,-0.25,St Johnstone,-1,1.83,2.02,0.561482730686711,0.0
SC0,6/2/2021,Ross County,Dundee United,0,2,Dundee United,Ross County,0,-1,2.37,3.25,2.9,0.0,-0.25,Dundee United,-1,1.8,2.05,0.3777317954050089,0.0
SC0,6/2/2021,St Mirren,Kilmarnock,2,0,St Mirren,St Mirren,1,1.0,2.0,3.3,3.75,-0.5,-0.25,St Mirren,1.02,2.02,1.83,0.5126326505464619,-0.5
SC1,6/2/2021,Arbroath,Dunfermline,2,0,Arbroath,Dunfermline,0,-1,3.3,3.3,1.95,0.5,0.25,Arbroath,-1,1.93,1.93,0.40157842926296117,-0.5
SC1,6/2/2021,Morton,Raith Rvs,0,1,Raith Rvs,Morton,0,-1,2.87,3.2,2.2,0.25,0.0,Raith Rvs,-0.5,1.73,2.08,0.3860891694563472,0.25
SC1,6/2/2021,Alloa,Queen of Sth,2,1,Alloa,Queen of Sth,0,-1,2.55,3.6,2.25,0.0,0.0,Alloa,-1,2.1,1.77,0.3947751443323814,-0.0
D1,6/2/2021,Augsburg,Wolfsburg,0,2,Wolfsburg,Wolfsburg,1,0.75,4.75,3.6,1.75,0.75,0.75,Wolfsburg,1.0099999999999998,1.92,2.01,0.48586288225752444,-0.75
D1,6/2/2021,Freiburg,Dortmund,2,1,Freiburg,Freiburg,1,4.25,5.25,4.33,1.57,1.0,1.0,Freiburg,0.96,1.96,1.97,0.38323072273556597,1.0
D1,6/2/2021,Leverkusen,Stuttgart,5,2,Leverkusen,Leverkusen,1,1.0,2.0,3.75,3.5,-0.5,-0.5,Leverkusen,0.8500000000000001,1.85,2.08,0.4792847065497639,-0.5
D1,6/2/2021,Mainz,Union Berlin,1,0,Mainz,Union Berlin,0,-1,3.3,3.4,2.2,0.25,0.25,Mainz,-1,1.76,2.19,0.516073368492241,-0.25
D1,6/2/2021,Schalke 04,RB Leipzig,0,3,RB Leipzig,RB Leipzig,1,0.30000000000000004,9.0,5.75,1.3,1.5,1.5,RB Leipzig,1.0299999999999998,1.9,2.03,0.6100216455024207,-1.5
