Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,prediction,Hit?,odds,B365H,B365D,B365A,AHCh,AHCh_res,AHCh_odds,B365CAHH,B365CAHA,win%,AHCh_win
E3,26/3/2022,Leyton Orient,Barrow,2,0,Leyton Orient,Leyton Orient,1,1.1,2.1,3.5,3.5,-0.25,Leyton Orient,0.8,1.8,2.05,0.41685745941170144,-0.25
E3,26/3/2022,Northampton,Hartlepool,2,0,Northampton,Northampton,1,1.15,2.15,3.4,3.5,-0.5,Northampton,0.98,1.98,1.88,0.37763615807411016,-0.5
E3,26/3/2022,Oldham,Mansfield,1,2,Mansfield,Mansfield,1,0.95,3.8,3.6,1.95,0.75,Mansfield,0.5,1.8,2.0,0.6278437317509908,-0.75
E3,26/3/2022,Port Vale,Sutton,2,0,Port Vale,Port Vale,1,1.0,2.0,3.25,4.0,-0.5,Port Vale,1.0499999999999998,2.05,1.8,0.4461550840519786,-0.5
E3,26/3/2022,Salford,Walsall,2,1,Salford,Salford,1,1.15,2.15,3.25,3.6,-0.5,Salford,1.0,2.0,1.85,0.46737438031413375,-0.5
E3,26/3/2022,Scunthorpe,Harrogate,0,3,Harrogate,Harrogate,1,0.95,4.0,3.4,1.95,0.5,Harrogate,0.98,1.88,1.98,0.4670465570459951,-0.5
EC,26/3/2022,Altrincham,Aldershot,1,0,Altrincham,Altrincham,1,0.8999999999999999,1.9,3.5,4.0,-0.75,Altrincham,0.51,2.02,1.77,0.7835979769583536,-0.75
EC,26/3/2022,Eastleigh,Stockport,0,2,Stockport,Stockport,1,0.3600000000000001,9.0,4.0,1.36,1.5,Stockport,1.0499999999999998,1.75,2.05,0.9278363733475189,-1.5
EC,26/3/2022,Grimsby,Dag and Red,2,1,Grimsby,Dag and Red,0,-1,2.05,3.25,3.3,-0.25,Grimsby,-0.5,2.08,1.73,0.3703044752533097,0.25
EC,26/3/2022,King?™s Lynn,Halifax,2,0,King?™s Lynn,Halifax,0,-1,4.33,3.75,1.7,0.75,King?™s Lynn,-1,1.85,1.95,0.6529291814829287,-0.75
EC,26/3/2022,Maidenhead,Barnet,1,2,Barnet,Barnet,1,1.87,2.25,3.3,2.87,0.0,Barnet,0.95,1.85,1.95,0.39355692032034345,-0.0
EC,26/3/2022,Notts County,Chesterfield,1,1,Draw,Notts County,0,-1,2.1,3.5,3.0,-0.25,Chesterfield,-0.5,2.05,1.75,0.456665382837644,-0.25
EC,26/3/2022,Torquay,Weymouth,3,0,Torquay,Torquay,1,0.5,1.5,4.0,5.75,-1.25,Torquay,0.8799999999999999,1.88,1.93,0.7708640824292656,-1.25
EC,26/3/2022,Wealdstone,Bromley,1,1,Draw,Wealdstone,0,-1,3.25,3.4,2.05,0.25,Wealdstone,0.46499999999999997,1.93,1.88,0.37346613048621036,0.25
EC,26/3/2022,Woking,Solihull,2,3,Solihull,Solihull,1,1.0,3.3,3.4,2.0,0.25,Solihull,0.35,2.1,1.7,0.44810333733073604,-0.25
EC,26/3/2022,Wrexham,Dover Athletic,6,5,Wrexham,Wrexham,1,0.08000000000000007,1.08,9.0,29.0,-2.5,Dover Athletic,-1,2.02,1.77,0.9387783720066489,-2.5
EC,26/3/2022,Yeovil,Southend,2,0,Yeovil,Southend,0,-1,2.25,3.2,3.0,0.0,Yeovil,-1,1.8,2.0,0.46999817479471456,-0.0
SC1,26/3/2022,Arbroath,Raith Rvs,3,3,Draw,Arbroath,0,-1,2.1,3.2,3.4,-0.5,Raith Rvs,-1,1.88,1.98,0.45943570700497793,-0.5
SC1,26/3/2022,Hamilton,Queen of Sth,1,0,Hamilton,Hamilton,1,0.7,1.7,3.4,4.5,-0.5,Hamilton,0.8799999999999999,1.88,1.98,0.5038504829074107,-0.5
SC1,26/3/2022,Inverness C,Dunfermline,2,0,Inverness C,Inverness C,1,0.8999999999999999,1.9,3.2,4.0,-0.25,Inverness C,1.0499999999999998,2.05,1.75,0.39635989866971755,-0.25
SC1,26/3/2022,Kilmarnock,Partick,2,1,Kilmarnock,Kilmarnock,1,0.75,1.75,3.25,4.75,-0.75,Kilmarnock,0.4,1.8,2.05,0.7047786350089877,-0.75
SC1,26/3/2022,Morton,Ayr,1,1,Draw,Morton,0,-1,2.25,2.9,3.25,0.0,Draw,0,1.93,1.93,0.416046564816556,0.0
SC2,26/3/2022,Airdrie Utd,Cove Rangers,1,1,Draw,Airdrie Utd,0,-1,2.7,3.3,2.3,0.0,Draw,0,1.7,2.1,0.4501476068544835,0.0
SC2,26/3/2022,Dumbarton,Montrose,0,0,Draw,Montrose,0,-1,3.4,3.4,1.95,0.5,Dumbarton,-1,2.0,1.85,0.6623939623638917,-0.5
SC2,26/3/2022,East Fife,Alloa,0,3,Alloa,Alloa,1,1.4500000000000002,2.55,3.3,2.45,0.0,Alloa,0.77,2.1,1.77,0.41032054956968095,-0.0
SC2,26/3/2022,Peterhead,Falkirk,1,0,Peterhead,Falkirk,0,-1,2.55,3.25,2.45,0.0,Peterhead,-1,2.05,1.8,0.5997152106845467,-0.0
SC2,26/3/2022,Queens Park,Clyde,1,0,Queens Park,Queens Park,1,0.5,1.5,3.8,5.5,-1.0,Draw,0,1.77,2.1,0.36765176335795285,-1.0
SC3,26/3/2022,Annan Athletic,Albion Rvs,2,4,Albion Rvs,Annan Athletic,0,-1,1.8,3.6,3.6,-0.5,Albion Rvs,-1,1.93,1.93,0.5856896021785174,-0.5
SC3,26/3/2022,Elgin,Edinburgh City,2,0,Elgin,Edinburgh City,0,-1,2.15,3.1,3.1,0.0,Elgin,-1,1.65,2.2,0.3947515343890785,-0.0
SC3,26/3/2022,Forfar,Cowdenbeath,1,1,Draw,Forfar,0,-1,1.53,3.8,5.25,-0.75,Cowdenbeath,-0.5,1.85,2.0,0.4454353504442922,-0.75
SC3,26/3/2022,Kelty Hearts,Stenhousemuir,1,0,Kelty Hearts,Kelty Hearts,1,0.3999999999999999,1.4,4.2,6.5,-1.0,Draw,0,1.98,1.88,0.4121209755363503,-1.0
SC3,26/3/2022,Stirling,Stranraer,1,0,Stirling,Stranraer,0,-1,2.5,3.4,2.45,0.0,Stirling,-1,1.95,1.9,0.5772320689678205,-0.0
SP2,26/3/2022,Ibiza,Sociedad B,2,2,Draw,Ibiza,0,-1,1.75,3.5,5.25,-0.75,Sociedad B,-0.5,2.05,1.75,0.3689358066847179,-0.75
SP2,26/3/2022,Eibar,Lugo,1,0,Eibar,Eibar,1,0.6000000000000001,1.6,3.6,6.5,-0.75,Eibar,0.41500000000000004,1.83,2.02,0.416141382069963,-0.75
SP2,26/3/2022,Sp Gijon,Cartagena,4,1,Sp Gijon,Cartagena,0,-1,2.2,3.3,3.3,0.0,Sp Gijon,-1,1.77,2.1,0.5114444341038084,-0.0
SP2,26/3/2022,Oviedo,Fuenlabrada,3,0,Oviedo,Oviedo,1,0.8,1.8,3.25,5.5,-0.75,Oviedo,1.02,2.02,1.83,0.6132402635988679,-0.75
SP2,27/3/2022,Mirandes,Ponferradina,3,1,Mirandes,Mirandes,1,1.2000000000000002,2.2,3.3,3.4,-0.5,Mirandes,1.0,2.0,1.8,0.40748885370269383,-0.5
SP2,27/3/2022,Burgos,Tenerife,1,0,Burgos,Draw,0,-1,3.3,3.0,2.45,0.25,Burgos,0,1.77,2.1,0.3213579974785913,-0.25
SP2,27/3/2022,Alcorcon,Valladolid,1,2,Valladolid,Valladolid,1,0.8300000000000001,4.75,3.5,1.83,0.5,Valladolid,0.8500000000000001,2.0,1.85,0.5876889978511118,-0.5
SP2,27/3/2022,Malaga,Huesca,0,2,Huesca,Huesca,1,1.9,2.75,3.0,2.9,0.0,Huesca,1.15,1.73,2.15,0.5139105121327007,-0.0
SP2,27/3/2022,Almeria,Girona,0,1,Girona,Girona,1,2.6,2.05,3.5,3.6,-0.25,Girona,0.8799999999999999,1.98,1.88,0.5738962276819228,0.25
SP2,28/3/2022,Las Palmas,Leganes,4,2,Las Palmas,Leganes,0,-1,2.0,3.1,4.0,-0.25,Las Palmas,-1,1.73,2.08,0.36787632706301576,0.25
E3,29/3/2022,Hartlepool,Mansfield,2,2,Draw,Mansfield,0,-1,3.1,3.3,2.3,0.25,Hartlepool,-0.5,1.68,2.15,0.535958413232768,-0.25
E3,29/3/2022,Oldham,Leyton Orient,2,0,Oldham,Leyton Orient,0,-1,3.6,3.4,2.1,0.25,Oldham,-1,1.8,2.05,0.6293255608657536,-0.25
E3,29/3/2022,Rochdale,Carlisle,2,0,Rochdale,Carlisle,0,-1,1.95,3.4,4.0,-0.25,Rochdale,-1,1.7,2.1,0.6520703389165049,0.25
E3,29/3/2022,Salford,Crawley Town,2,1,Salford,Salford,1,0.8500000000000001,1.85,3.4,4.5,-0.5,Salford,0.8,1.8,2.05,0.5159957369434909,-0.5
E1,1/4/2022,Hull,Huddersfield,0,1,Huddersfield,Huddersfield,1,1.7000000000000002,2.7,3.25,2.7,0.0,Huddersfield,0.9299999999999999,1.97,1.93,0.41698591013496983,-0.0
SC1,1/4/2022,Ayr,Hamilton,1,1,Draw,Hamilton,0,-1,2.8,2.87,2.9,0.0,Draw,0,1.8,2.05,0.5106263646890696,-0.0
SC1,1/4/2022,Morton,Kilmarnock,1,1,Draw,Kilmarnock,0,-1,5.0,3.1,1.85,0.5,Morton,-1,1.93,1.93,0.5465233985436267,-0.5
SC3,1/4/2022,Edinburgh City,Kelty Hearts,1,1,Draw,Kelty Hearts,0,-1,6.5,4.2,1.5,1.0,Edinburgh City,-1,1.95,1.9,0.6192041703618427,-1.0
D1,1/4/2022,Union Berlin,FC Koln,1,0,Union Berlin,FC Koln,0,-1,2.25,3.3,3.3,-0.25,Union Berlin,-0.5,1.96,1.94,0.4987644055758433,0.25
D2,1/4/2022,Dresden,Schalke 04,1,2,Schalke 04,Schalke 04,1,0.7,5.0,3.8,1.7,0.75,Schalke 04,0.54,1.73,2.08,0.5930879767364597,-0.75
D2,1/4/2022,Ingolstadt,Erzgebirge Aue,3,2,Ingolstadt,Erzgebirge Aue,0,-1,2.25,3.5,3.1,-0.25,Ingolstadt,-0.5,2.08,1.73,0.3648055657411991,0.25
SP2,1/4/2022,Girona,Malaga,1,0,Girona,Girona,1,0.6000000000000001,1.6,4.0,5.75,-0.75,Girona,0.44999999999999996,1.9,1.95,0.8567456158236388,-0.75
B1,1/4/2022,Beerschot VA,Club Brugge,1,3,Club Brugge,Club Brugge,1,0.21999999999999997,10.0,5.75,1.22,2.0,Draw,0,1.85,2.0,0.9266347614398944,-2.0
P1,1/4/2022,Sp Braga,Benfica,3,2,Sp Braga,Benfica,0,-1,3.0,3.25,2.4,0.25,Sp Braga,-1,1.6,2.3,0.4948991911645758,-0.25
E0,2/4/2022,Liverpool,Watford,2,0,Liverpool,Liverpool,1,0.1200000000000001,1.12,9.5,17.0,-2.25,Watford,-0.5,2.01,1.89,0.9586452223925935,-2.25
E0,2/4/2022,Brighton,Norwich,0,0,Draw,Brighton,0,-1,1.5,4.0,7.0,-1.0,Norwich,-1,1.9,2.0,0.39696462283833067,-1.0
E0,2/4/2022,Burnley,Man City,0,2,Man City,Man City,1,0.19999999999999996,15.0,6.5,1.2,2.0,Draw,0,1.97,1.93,0.7924916041960003,-2.0
E0,2/4/2022,Chelsea,Brentford,1,4,Brentford,Chelsea,0,-1,1.33,5.0,10.0,-1.25,Brentford,-1,1.96,1.94,0.810337173239066,-1.25
E0,2/4/2022,Leeds,Southampton,1,1,Draw,Southampton,0,-1,2.37,3.75,2.75,0.0,Draw,0,1.79,2.11,0.6081960399051909,-0.0
E0,2/4/2022,Wolves,Aston Villa,2,1,Wolves,Aston Villa,0,-1,3.0,3.1,2.55,0.25,Wolves,-1,1.75,2.05,0.39954881686936733,-0.25
E0,2/4/2022,Man United,Leicester,1,1,Draw,Man United,0,-1,1.5,4.5,6.0,-1.0,Leicester,-1,1.9,2.0,0.3982442209016752,-1.0
E1,2/4/2022,Blackpool,Nott'm Forest,1,4,Nott'm Forest,Nott'm Forest,1,1.37,3.1,3.3,2.37,0.25,Nott'm Forest,1.06,1.84,2.06,0.3932688756760795,-0.25
E1,2/4/2022,Barnsley,Reading,1,1,Draw,Barnsley,0,-1,2.2,3.3,3.4,0.0,Draw,0,1.91,1.99,0.487946449499023,0.0
E1,2/4/2022,Bournemouth,Bristol City,3,2,Bournemouth,Bournemouth,1,0.43999999999999995,1.44,4.75,7.0,-1.25,Bristol City,-0.5,2.01,1.89,0.7338135448014164,-1.25
E1,2/4/2022,Cardiff,Swansea,0,4,Swansea,Cardiff,0,-1,2.3,3.2,3.3,-0.25,Swansea,-1,1.81,2.09,0.5483531269325427,-0.25
E1,2/4/2022,Coventry,Blackburn,2,2,Draw,Draw,1,2.2,2.1,3.2,3.75,-0.25,Blackburn,0,1.84,2.06,0.2418908646751921,0.25
E1,2/4/2022,Derby,Preston,1,0,Derby,Preston,0,-1,2.62,3.1,2.87,0.0,Derby,-1,1.84,2.06,0.38382016529071755,-0.0
E1,2/4/2022,Luton,Millwall,2,2,Draw,Draw,1,2.1,2.2,3.1,3.6,-0.25,Millwall,0,1.95,1.95,0.2473710177478425,0.25
E1,2/4/2022,Peterboro,Middlesbrough,0,4,Middlesbrough,Middlesbrough,1,0.72,4.75,3.8,1.72,1.0,Middlesbrough,0.98,1.83,1.98,0.6928543110306542,-1.0
E1,2/4/2022,QPR,Fulham,0,2,Fulham,Fulham,1,0.7,5.0,3.8,1.7,1.0,Fulham,0.9199999999999999,1.98,1.92,0.7398035149700989,-1.0
E1,2/4/2022,Stoke,Sheffield United,1,0,Stoke,Sheffield United,0,-1,3.0,3.2,2.5,0.25,Stoke,-1,1.8,2.1,0.584774555102687,-0.25
E2,2/4/2022,Wigan,Bolton,1,1,Draw,Wigan,0,-1,1.95,3.5,4.0,-0.5,Bolton,-1,1.98,1.88,0.44817952806109085,-0.5
E2,2/4/2022,Accrington,Cheltenham,4,4,Draw,Cheltenham,0,-1,2.2,3.6,3.1,-0.25,Cheltenham,0.5249999999999999,1.8,2.05,0.6016833886044447,0.25
E2,2/4/2022,Charlton,Lincoln,1,2,Lincoln,Draw,0,-1,2.1,3.5,3.4,-0.25,Lincoln,0,1.85,2.0,0.3204825537356063,0.25
E2,2/4/2022,Crewe,Fleetwood Town,1,3,Fleetwood Town,Fleetwood Town,1,1.75,2.7,3.2,2.75,0.0,Fleetwood Town,0.8799999999999999,1.98,1.88,0.3704415841622148,-0.0
E2,2/4/2022,Ipswich,Cambridge,0,1,Cambridge,Ipswich,0,-1,1.44,4.5,7.5,-1.25,Cambridge,-1,1.9,1.95,0.5614993112339027,-1.25
E2,2/4/2022,Milton Keynes Dons,Shrewsbury,2,0,Milton Keynes Dons,Draw,0,-1,1.95,3.3,4.33,-0.5,Milton Keynes Dons,0,1.93,1.93,0.2940600533597105,0.5
E2,2/4/2022,Morecambe,Burton,3,0,Morecambe,Burton,0,-1,2.7,3.4,2.55,0.25,Morecambe,-1,1.8,2.05,0.41755383486762193,-0.25
E2,2/4/2022,Plymouth,Oxford,1,0,Plymouth,Plymouth,1,1.5,2.5,3.5,2.75,-0.25,Plymouth,0.51,2.02,1.77,0.6563804384234009,-0.25
E2,2/4/2022,Sheffield Weds,AFC Wimbledon,2,1,Sheffield Weds,Sheffield Weds,1,0.3600000000000001,1.36,4.5,9.5,-1.25,AFC Wimbledon,-0.5,1.83,2.02,0.84203280199312,-1.25
E2,2/4/2022,Sunderland,Gillingham,1,0,Sunderland,Draw,0,-1,1.45,4.2,8.0,-1.25,Gillingham,0,2.0,1.85,0.16416742854401223,1.25
E2,2/4/2022,Wycombe,Doncaster,2,0,Wycombe,Wycombe,1,0.3600000000000001,1.36,4.75,9.0,-1.5,Wycombe,0.95,1.95,1.9,0.7687333313897207,-1.5
E3,2/4/2022,Barrow,Port Vale,1,2,Port Vale,Port Vale,1,1.2000000000000002,3.5,3.2,2.2,0.25,Port Vale,0.5249999999999999,1.8,2.05,0.65882177424413,-0.25
E3,2/4/2022,Bristol Rvs,Bradford,2,1,Bristol Rvs,Draw,0,-1,2.0,3.6,3.75,-0.25,Bristol Rvs,0,1.8,2.05,0.15082925528169996,0.25
E3,2/4/2022,Forest Green,Scunthorpe,1,0,Forest Green,Forest Green,1,0.25,1.25,6.5,10.0,-1.75,Scunthorpe,-0.5,1.75,2.05,0.7658603942106313,-1.75
E3,2/4/2022,Harrogate,Colchester,1,2,Colchester,Colchester,1,2.3,2.2,3.4,3.3,-0.25,Colchester,1.02,1.83,2.02,0.5325673315258019,0.25
E3,2/4/2022,Hartlepool,Salford,0,2,Salford,Salford,1,1.4500000000000002,3.0,3.2,2.45,0.25,Salford,1.0499999999999998,1.8,2.05,0.6288185733021227,-0.25
E3,2/4/2022,Mansfield,Northampton,1,0,Mansfield,Northampton,0,-1,2.15,3.3,3.6,-0.25,Mansfield,-0.5,1.77,2.1,0.4106867427796911,0.25
E3,2/4/2022,Newport County,Exeter,0,1,Exeter,Exeter,1,2.0,2.4,3.3,3.0,0.0,Exeter,1.02,1.83,2.02,0.44168370612218855,-0.0
E3,2/4/2022,Rochdale,Swindon,0,0,Draw,Swindon,0,-1,2.62,3.4,2.7,0.0,Draw,0,1.73,2.08,0.4546126001902961,-0.0
E3,2/4/2022,Stevenage,Oldham,0,1,Oldham,Oldham,1,3.5,1.83,3.5,4.5,-0.5,Oldham,0.8799999999999999,1.98,1.88,0.5077568522598593,0.5
E3,2/4/2022,Tranmere,Carlisle,2,2,Draw,Tranmere,0,-1,1.83,3.5,4.5,-0.75,Carlisle,-0.5,1.98,1.88,0.4066837096550201,-0.75
E3,2/4/2022,Walsall,Leyton Orient,0,2,Leyton Orient,Walsall,0,-1,2.4,3.1,3.2,-0.25,Leyton Orient,-1,2.1,1.77,0.3879044228690213,-0.25
EC,2/4/2022,Aldershot,Eastleigh,0,2,Eastleigh,Eastleigh,1,1.87,2.3,3.25,2.87,0.0,Eastleigh,1.1,1.7,2.1,0.5141461709670836,-0.0
EC,2/4/2022,Barnet,Yeovil,2,2,Draw,Yeovil,0,-1,2.7,3.2,2.45,0.0,Draw,0,2.08,1.73,0.4324239287548709,-0.0
EC,2/4/2022,Chesterfield,Grimsby,1,4,Grimsby,Grimsby,1,2.2,2.15,3.2,3.2,-0.25,Grimsby,0.8300000000000001,1.98,1.83,0.3487456693874073,0.25
EC,2/4/2022,Dover Athletic,King?™s Lynn,1,1,Draw,King?™s Lynn,0,-1,3.25,3.6,1.95,0.75,Dover Athletic,-0.5,2.02,1.77,0.7446096951529663,-0.75
EC,2/4/2022,Halifax,Wealdstone,2,0,Halifax,Halifax,1,0.6499999999999999,1.65,3.6,4.75,-0.75,Halifax,0.9299999999999999,1.93,1.88,0.42965669445036314,-0.75
EC,2/4/2022,Solihull,Maidenhead,3,1,Solihull,Solihull,1,0.43999999999999995,1.44,4.0,6.5,-1.0,Solihull,0.73,1.73,2.08,0.7350810994411674,-1.0
EC,2/4/2022,Southend,Notts County,0,3,Notts County,Notts County,1,1.25,3.0,3.3,2.25,0.5,Notts County,1.08,1.73,2.08,0.5833192766942517,-0.5
EC,2/4/2022,Boreham Wood,Woking,0,1,Woking,Draw,0,-1,1.9,3.5,3.4,-0.5,Woking,0,1.83,1.98,0.3075697601844416,0.5
SC0,2/4/2022,Dundee,Aberdeen,2,2,Draw,Aberdeen,0,-1,4.0,3.2,2.05,0.5,Dundee,-1,1.85,2.0,0.5236826874911381,-0.5
SC0,2/4/2022,Hibernian,Dundee United,1,1,Draw,Draw,1,2.6,1.8,3.6,4.5,-0.5,Dundee United,0,1.98,1.88,0.34755219116413194,0.5
SC0,2/4/2022,Motherwell,St Mirren,4,2,Motherwell,St Mirren,0,-1,2.2,3.3,3.4,-0.25,Motherwell,-1,1.95,1.9,0.3758546283345123,0.25
SC0,2/4/2022,Ross County,Hearts,1,1,Draw,Hearts,0,-1,4.2,3.4,1.9,0.25,Ross County,-0.5,2.02,1.83,0.6041142822912521,-0.25
SC0,2/4/2022,St Johnstone,Livingston,1,0,St Johnstone,Livingston,0,-1,2.6,3.1,2.9,0.0,St Johnstone,-1,1.7,2.2,0.4842385211398531,-0.0
SC1,2/4/2022,Partick,Arbroath,0,0,Draw,Arbroath,0,-1,2.45,3.2,3.0,0.0,Draw,0,1.7,2.1,0.49012903588193313,-0.0
SC2,2/4/2022,Alloa,Dumbarton,2,3,Dumbarton,Alloa,0,-1,1.95,3.6,3.6,-0.5,Dumbarton,-1,1.93,1.93,0.6730991908539804,-0.5
SC2,2/4/2022,Clyde,Peterhead,0,3,Peterhead,Clyde,0,-1,2.8,3.25,2.45,0.25,Peterhead,-1,1.8,2.05,0.41093788187161123,0.25
SC2,2/4/2022,East Fife,Airdrie Utd,0,2,Airdrie Utd,Airdrie Utd,1,0.8999999999999999,3.8,3.5,1.9,0.5,Airdrie Utd,0.73,2.08,1.73,0.8292177981174864,-0.5
SC2,2/4/2022,Falkirk,Montrose,0,3,Montrose,Draw,0,-1,2.37,3.3,2.9,0.0,Montrose,0,2.02,1.83,0.32779869650267,-0.0
SC3,2/4/2022,Albion Rvs,Elgin,0,0,Draw,Draw,1,2.4,2.25,3.4,3.1,-0.25,Elgin,0,2.05,1.8,0.3136911980448409,0.25
SC3,2/4/2022,Cowdenbeath,Stirling,0,0,Draw,Draw,1,2.25,2.75,3.25,2.55,0.25,Cowdenbeath,0,1.95,1.9,0.35365506734351615,-0.25
SC3,2/4/2022,Stenhousemuir,Annan Athletic,0,1,Annan Athletic,Annan Athletic,1,1.5,2.8,3.25,2.5,0.0,Annan Athletic,0.6799999999999999,2.15,1.68,0.44876293516487,-0.0
SC3,2/4/2022,Stranraer,Forfar,0,2,Forfar,Forfar,1,1.6,2.75,3.2,2.6,-0.25,Forfar,0.8,2.05,1.8,0.3481168366931166,0.25
D1,2/4/2022,Bielefeld,Stuttgart,1,1,Draw,Stuttgart,0,-1,3.0,3.4,2.35,0.25,Bielefeld,-0.5,1.96,1.94,0.5146624721696362,-0.25
D1,2/4/2022,Ein Frankfurt,Greuther Furth,0,0,Draw,Ein Frankfurt,0,-1,1.44,4.75,6.5,-1.5,Greuther Furth,-1,1.75,2.05,0.6637840629120532,-1.5
D1,2/4/2022,Freiburg,Bayern Munich,1,4,Bayern Munich,Bayern Munich,1,0.5,5.5,4.75,1.5,1.25,Bayern Munich,1.0699999999999998,1.83,2.07,0.7043115120329532,-1.25
D1,2/4/2022,Hoffenheim,Bochum,1,2,Bochum,Hoffenheim,0,-1,1.5,4.33,6.5,-1.25,Bochum,-1,1.99,1.91,0.5016718825215937,-1.25
D1,2/4/2022,Leverkusen,Hertha,2,1,Leverkusen,Leverkusen,1,0.3999999999999999,1.4,5.25,6.0,-1.25,Hertha,-0.5,2.0,1.9,0.8940034912501559,-1.25
D1,2/4/2022,Dortmund,RB Leipzig,1,4,RB Leipzig,Dortmund,0,-1,2.5,3.6,2.62,-0.25,RB Leipzig,-1,2.03,1.87,0.4321716938460221,-0.25
D2,2/4/2022,Darmstadt,Holstein Kiel,3,1,Darmstadt,Darmstadt,1,1.0,2.0,3.4,3.8,-1.0,Darmstadt,0.9299999999999999,1.93,1.93,0.5517336304575576,-1.0
D2,2/4/2022,Hamburg,Paderborn,1,2,Paderborn,Hamburg,0,-1,1.65,3.8,5.25,-1.0,Paderborn,-1,1.8,2.05,0.6586351852506445,-1.0
D2,2/4/2022,Hannover,Regensburg,1,1,Draw,Hannover,0,-1,2.15,3.4,3.4,-0.25,Regensburg,-0.5,1.9,1.95,0.38598107640242624,-0.25
D2,2/4/2022,Hansa Rostock,St Pauli,1,0,Hansa Rostock,St Pauli,0,-1,3.0,3.4,2.37,0.0,Hansa Rostock,-1,1.98,1.88,0.4605569544672054,-0.0
SP1,2/4/2022,Getafe,Mallorca,1,0,Getafe,Getafe,1,1.15,2.15,3.0,4.0,-0.5,Getafe,0.99,1.99,1.91,0.501370771873677,-0.5
SP1,2/4/2022,Levante,Villarreal,2,0,Levante,Villarreal,0,-1,3.8,3.6,1.95,1.0,Levante,-1,1.77,2.02,0.7529204100175831,-1.0
SP1,2/4/2022,Celta,Real Madrid,1,2,Real Madrid,Real Madrid,1,0.8999999999999999,4.0,3.6,1.9,0.75,Real Madrid,0.51,1.77,2.02,0.5022796561481193,-0.75
SP1,2/4/2022,Ath Madrid,Alaves,4,1,Ath Madrid,Ath Madrid,1,0.33000000000000007,1.33,4.8,10.0,-1.25,Ath Madrid,0.8999999999999999,1.9,2.0,0.7985078400520348,-1.25
SP2,2/4/2022,Sociedad B,Alcorcon,2,4,Alcorcon,Sociedad B,0,-1,2.0,3.3,4.0,-0.5,Alcorcon,-1,1.93,1.93,0.46795182595938134,-0.5
SP2,2/4/2022,Valladolid,Lugo,4,1,Valladolid,Valladolid,1,0.3600000000000001,1.36,4.75,9.5,-1.25,Valladolid,0.8500000000000001,1.85,2.0,0.40564518553034534,-1.25
SP2,2/4/2022,Amorebieta,Ibiza,3,1,Amorebieta,Ibiza,0,-1,2.55,3.25,2.87,-0.25,Amorebieta,-1,1.9,1.95,0.49872749368475433,0.25
SP2,2/4/2022,Tenerife,Zaragoza,1,1,Draw,Tenerife,0,-1,1.83,3.2,5.25,-0.5,Zaragoza,-1,1.68,2.15,0.36501301816851917,-0.5
I1,2/4/2022,Spezia,Venezia,1,0,Spezia,Spezia,1,1.1,2.1,3.4,3.5,-0.25,Spezia,0.44999999999999996,1.9,2.0,0.485920517498523,-0.25
I1,2/4/2022,Lazio,Sassuolo,2,1,Lazio,Lazio,1,0.72,1.72,4.2,4.2,-1.0,Draw,0,1.77,2.02,0.4322928269663552,-1.0
I1,2/4/2022,Salernitana,Torino,0,1,Torino,Torino,1,0.8999999999999999,4.0,3.6,1.9,0.25,Torino,0.43500000000000005,2.03,1.87,0.5620657675155711,-0.25
I2,2/4/2022,Alessandria,Spal,2,2,Draw,Spal,0,-1,2.45,3.0,2.9,0.0,Draw,0,1.88,1.98,0.5802954738078566,-0.0
I2,2/4/2022,Ascoli,Pordenone,1,0,Ascoli,Ascoli,1,0.7,1.7,3.5,4.5,-0.75,Ascoli,0.5,2.0,1.85,0.5844401040385293,-0.75
I2,2/4/2022,Cittadella,Ternana,1,2,Ternana,Draw,0,-1,2.25,3.1,3.1,-0.25,Ternana,0,1.9,1.95,0.3218615098799882,0.25
I2,2/4/2022,Cosenza,Parma,1,3,Parma,Parma,1,1.25,3.3,3.2,2.25,0.25,Parma,0.8,2.05,1.8,0.597027592386317,-0.25
I2,2/4/2022,Cremonese,Reggina,1,1,Draw,Cremonese,0,-1,1.57,3.75,5.75,-1.0,Reggina,-1,2.05,1.8,0.45648867215268357,-1.0
I2,2/4/2022,Lecce,Frosinone,1,0,Lecce,Lecce,1,0.8500000000000001,1.85,3.3,4.1,-0.5,Lecce,0.95,1.95,1.9,0.3790530555994453,-0.5
I2,2/4/2022,Benevento,Pisa,5,1,Benevento,Pisa,0,-1,2.3,3.0,3.2,-0.25,Benevento,-1,2.05,1.75,0.35970822067929115,0.25
F1,2/4/2022,Nice,Rennes,1,1,Draw,Rennes,0,-1,3.1,3.4,2.3,0.0,Draw,0,2.05,1.85,0.4820325739042144,-0.0
F1,2/4/2022,Lille,Bordeaux,0,0,Draw,Lille,0,-1,1.5,4.2,7.0,-1.0,Bordeaux,-1,1.77,2.02,0.8136494076109337,-1.0
F2,2/4/2022,Toulouse,Paris FC,2,1,Toulouse,Toulouse,1,0.75,1.75,3.25,4.5,-0.75,Toulouse,0.49,1.98,1.83,0.6773015689007795,-0.75
F2,2/4/2022,Bastia,Auxerre,1,1,Draw,Auxerre,0,-1,2.6,3.0,2.62,0.0,Draw,0,1.95,1.9,0.38172157836084475,-0.0
